0.81922,0.82822,0.81922,0.80122,0.76521,0.70219,0.62117,0.49513,0.27908,0.0,0.0,0.0,0.0,0.0,0.04593,0.0659,0.07788,0.08786,0.09585,0.09984,0.10584,0.10783,0.11183,0.11183,0.11382,0.11382,0.39543,0.51293,0.57754,0.61148,0.62635,0.61401,0.53664,0.47602,0.67201,0.81541,0.84894,0.86348,0.88008,0.87364,0.84415,0.78135,0.70063,0.56356,0.31892,0.0,0.0,0.0,0.0,0.0
0.04501,0.55815,0.81022,0.79221,0.76521,0.7292,0.67518,0.59416,0.46813,0.25207,0.0,0.0,0.0,0.0,0.0,0.0,0.0639,0.07788,0.08786,0.09585,0.09984,0.10584,0.10983,0.11183,0.11183,0.11382,0.2935,0.44669,0.55579,0.62208,0.65935,0.66029,0.65809,0.6048,0.48429,0.61959,0.79054,0.85385,0.84939,0.85059,0.84284,0.80308,0.73383,0.61205,0.37613,0.2418,0.0,0.0,0.0,0.0
0.018,0.26107,0.51314,0.7472,0.76521,0.7472,0.70219,0.64818,0.57616,0.45912,0.27007,0.0,0.0,0.0,0.0,0.0,0.0,0.03994,0.07788,0.08786,0.09785,0.10184,0.10584,0.10983,0.11183,0.19282,0.31403,0.38077,0.46099,0.59865,0.65634,0.69329,0.70156,0.68543,0.63862,0.49656,0.57099,0.76949,0.83349,0.8336,0.81466,0.78637,0.72476,0.58878,0.45673,0.38509,0.26866,0.0,0.0,0.0
0.0,0.15304,0.31509,0.47713,0.63017,0.7382,0.71119,0.68419,0.63017,0.55815,0.46813,0.31509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0659,0.08786,0.09785,0.10384,0.10983,0.11382,0.23903,0.3417,0.39817,0.44437,0.47318,0.61251,0.68547,0.70902,0.7221,0.7025,0.66416,0.56626,0.53968,0.73487,0.79955,0.8012,0.74661,0.66829,0.51942,0.50151,0.45673,0.38509,0.27762,0.0,0.0
0.0,0.08102,0.20706,0.32409,0.43212,0.54015,0.64818,0.69319,0.65718,0.62117,0.55815,0.47713,0.3601,0.10803,0.0,0.0,0.0,0.0,0.0,0.0,0.03794,0.08387,0.09984,0.10584,0.11183,0.28523,0.3725,0.42583,0.47204,0.50284,0.51824,0.63003,0.6944,0.72275,0.72723,0.70617,0.6607,0.57461,0.54852,0.70858,0.72968,0.69939,0.51549,0.51942,0.51942,0.49255,0.45673,0.37613,0.26866,0.0
0.0,0.02701,0.12603,0.22506,0.31509,0.39611,0.47713,0.55815,0.63017,0.64818,0.61217,0.56715,0.49513,0.39611,0.25207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0659,0.09785,0.17657,0.3263,0.4053,0.45863,0.48943,0.52223,0.54077,0.55104,0.62021,0.69986,0.72475,0.71896,0.69076,0.6387,0.54715,0.54447,0.61486,0.56096,0.51658,0.52347,0.51942,0.51046,0.4836,0.43882,0.37613,0.25075
0.0,0.0,0.06302,0.14404,0.21606,0.29708,0.3601,0.42311,0.48613,0.54015,0.59416,0.60316,0.56715,0.50414,0.43212,0.33309,0.13504,0.0,0.0,0.0,0.0,0.0,0.0,0.04593,0.24701,0.36851,0.4381,0.4863,0.5191,0.54476,0.55703,0.5653,0.5633,0.59532,0.68992,0.70935,0.69329,0.6585,0.57709,0.47715,0.44933,0.42611,0.48578,0.51658,0.53642,0.51046,0.50151,0.47464,0.42091,0.34926
0.0,0.0,0.0,0.08102,0.15304,0.21606,0.27908,0.33309,0.3871,0.44112,0.47713,0.52214,0.55815,0.56715,0.51314,0.45912,0.3871,0.27007,0.0,0.0,0.0,0.0,0.0,0.0462,0.22075,0.37363,0.45292,0.51396,0.54362,0.56616,0.57642,0.57956,0.57956,0.57243,0.55303,0.65944,0.66347,0.63202,0.56442,0.44728,0.30038,0.41208,0.46194,0.50568,0.52553,0.51851,0.5055,0.49255,0.44777,0.39404
0.0,0.0,0.0,0.018,0.09002,0.15304,0.20706,0.26107,0.30608,0.35109,0.39611,0.43212,0.45912,0.49513,0.52214,0.53114,0.48613,0.42311,0.34209,0.22506,0.0,0.0,0.0,0.16941,0.27208,0.33369,0.44179,0.50654,0.55417,0.58555,0.59068,0.59268,0.58555,0.56815,0.55075,0.50883,0.60016,0.58533,0.50567,0.29434,0.27274,0.46143,0.48157,0.47985,0.51264,0.52553,0.51851,0.49854,0.46569,0.42986
0.0,0.0,0.0,0.0,0.02701,0.09002,0.14404,0.18905,0.24307,0.27908,0.32409,0.3601,0.39611,0.42311,0.45012,0.46813,0.48613,0.49513,0.45012,0.39611,0.30608,0.18005,0.11294,0.24641,0.31315,0.36962,0.40556,0.47915,0.53962,0.56872,0.59382,0.6038,0.5884,0.56587,0.53821,0.49828,0.43781,0.48922,0.36691,0.30913,0.30114,0.43179,0.52427,0.5154,0.50472,0.5196,0.52353,0.50756,0.46968,0.44777
