0.34039,0.33209,0.30718,0.27397,0.21586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00403,0.00403,0.07056,0.09778,0.1129,0.12197,0.12096,0.12096,0.13176,0.17375,0.17752,0.16261,0.11611,0.1183,0.12049,0.1795,0.23631,0.29094,0.33706,0.3873,0.37416,0.35444,0.31527,0.22095,0.16413,0.10732,0.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33209,0.30718,0.26567,0.16604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00403,0.00605,0.02722,0.08568,0.10987,0.12096,0.12852,0.13154,0.12701,0.11642,0.15743,0.15197,0.10297,0.11173,0.15618,0.21518,0.2805,0.33732,0.38344,0.38125,0.37687,0.3681,0.33164,0.24415,0.12626,0.06944,0.00631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31548,0.26567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00605,0.00605,0.00403,0.00403,0.062,0.09828,0.12096,0.13306,0.13759,0.13457,0.12852,0.11038,0.12985,0.07887,0.12165,0.19792,0.26981,0.34363,0.38151,0.38151,0.37932,0.37494,0.36836,0.31979,0.23914,0.14779,0.01894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00605,0.00605,0.00605,0.00605,0.0,0.08014,0.1134,0.13003,0.1391,0.14062,0.13457,0.12247,0.09677,0.08344,0.14393,0.2394,0.33049,0.3645,0.37107,0.36888,0.37107,0.36669,0.36231,0.28218,0.19985,0.11726,0.0701,0.03067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00403,0.00605,0.00807,0.00605,0.0,0.0,0.05141,0.09979,0.12247,0.13457,0.14062,0.1391,0.13003,0.11189,0.13393,0.16491,0.29518,0.33602,0.34724,0.356,0.36476,0.36695,0.36476,0.32469,0.23193,0.13698,0.10297,0.0942,0.07668,0.04162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00807,0.00807,0.00807,0.0,0.0,0.0,0.0,0.08165,0.11189,0.12701,0.13457,0.13608,0.13154,0.15101,0.23716,0.28801,0.23357,0.2993,0.32121,0.33873,0.34749,0.35626,0.36064,0.26595,0.15013,0.1183,0.11392,0.10297,0.09639,0.07887,0.0482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.01009,0.0,0.0,0.0,0.0,0.0,0.06502,0.09677,0.11642,0.12701,0.13003,0.12852,0.26616,0.34244,0.31673,0.26533,0.23357,0.2886,0.32121,0.33654,0.34118,0.29313,0.146,0.12926,0.12487,0.12049,0.11392,0.10516,0.0942,0.08106,0.05258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01614,0.00605,0.0,0.0,0.0,0.0,0.0,0.0499,0.08316,0.10433,0.11491,0.11945,0.26767,0.34671,0.34395,0.32252,0.30464,0.23962,0.22726,0.29273,0.3127,0.33654,0.11611,0.12049,0.12706,0.12926,0.12706,0.12049,0.11392,0.10297,0.09201,0.07887,0.05477,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02421,0.0,0.0,0.0,0.0,0.0,0.0,0.03629,0.07258,0.09223,0.10282,0.28082,0.34697,0.34546,0.34244,0.32705,0.31345,0.29077,0.22726,0.22726,0.2886,0.08763,0.10297,0.11392,0.12268,0.12706,0.12926,0.12926,0.12268,0.11392,0.10516,0.09201,0.07668,0.05258,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0257,0.0635,0.08014,0.20586,0.32705,0.33159,0.33941,0.33639,0.32554,0.31798,0.30437,0.28321,0.23357,0.0,0.06572,0.08763,0.10516,0.11392,0.12268,0.12706,0.12926,0.12706,0.12268,0.11173,0.10078,0.08763,0.0723,0.0482,0.0,0.0,0.0,0.0
