0.0,0.0,0.05305,0.16425,0.2591,0.3388,0.3388,0.32978,0.23756,0.11393,0.04156,0.00614,0.00767,0.00614,0.00767,0.00767,0.0,0.0,0.0,0.0,0.02369,0.03205,0.03762,0.03762,0.03483,0.02647,0.0,0.0,0.0,0.0,0.06983,0.14963,0.17956,0.18953,0.17956,0.15961,0.10973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.04547,0.12883,0.14399,0.20725,0.26923,0.34007,0.26301,0.2098,0.14782,0.07851,0.00614,0.00614,0.00767,0.00614,0.00767,0.00767,0.0,0.0,0.0,0.0,0.02647,0.03344,0.03623,0.03623,0.03344,0.02229,0.0,0.0,0.0,0.11971,0.16958,0.18953,0.17956,0.16958,0.13966,0.0399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02274,0.12125,0.13641,0.13641,0.14527,0.2161,0.24905,0.21252,0.21252,0.19481,0.13164,0.05195,0.00767,0.00767,0.00767,0.00614,0.00614,0.00614,0.00614,0.0,0.0,0.01254,0.02787,0.03623,0.03762,0.03623,0.03065,0.01672,0.0,0.0798,0.14963,0.17956,0.18953,0.17956,0.15961,0.09976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09094,0.12883,0.13641,0.13641,0.13641,0.13769,0.11886,0.15939,0.23023,0.23023,0.1771,0.10779,0.03424,0.00614,0.00614,0.00767,0.00767,0.00614,0.00614,0.00614,0.00767,0.0,0.01951,0.03065,0.03623,0.03762,0.03483,0.02787,0.01115,0.12968,0.16958,0.18953,0.18953,0.16958,0.12968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13641,0.13641,0.13641,0.12883,0.12883,0.09852,0.01771,0.08855,0.16824,0.23908,0.23908,0.15939,0.08855,0.01499,0.00767,0.00614,0.00767,0.00614,0.00767,0.00614,0.00767,0.00614,0.0,0.02229,0.03344,0.03623,0.03623,0.03344,0.13481,0.15961,0.18953,0.18953,0.16958,0.14963,0.0798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12883,0.12883,0.12883,0.12883,0.12883,0.03031,0.0,0.00885,0.08855,0.16824,0.24794,0.24794,0.16824,0.07969,0.00885,0.00614,0.00767,0.00767,0.00767,0.00614,0.00614,0.00614,0.00767,0.00767,0.02647,0.03483,0.03762,0.10745,0.18168,0.20325,0.18953,0.18953,0.15961,0.09976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12883,0.12883,0.12883,0.12883,0.12883,0.0,0.0,0.0,0.0,0.08855,0.16824,0.25679,0.24794,0.16824,0.08855,0.0,0.0,0.00767,0.00767,0.00614,0.00614,0.00614,0.00767,0.00767,0.02021,0.03693,0.03483,0.1673,0.20581,0.22019,0.19767,0.16958,0.11971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12883,0.12883,0.12883,0.12883,0.12883,0.0,0.0,0.0,0.0,0.0,0.06198,0.15939,0.25679,0.26565,0.18595,0.08855,0.0,0.0,0.0,0.00767,0.00767,0.00767,0.00614,0.00767,0.00614,0.02718,0.14652,0.20044,0.22576,0.22576,0.20743,0.16078,0.05985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12883,0.12883,0.12883,0.12883,0.12883,0.0,0.0,0.0,0.0,0.0,0.0,0.04427,0.15053,0.25679,0.25679,0.21252,0.10626,0.0,0.0,0.0,0.0,0.00767,0.00767,0.00767,0.00614,0.08748,0.19097,0.23065,0.23344,0.21579,0.19305,0.11486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12883,0.12883,0.12883,0.12883,0.13641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12397,0.24794,0.25679,0.25679,0.13282,0.0,0.0,0.0,0.0,0.0,0.00767,0.04758,0.14733,0.1942,0.23366,0.23204,0.21488,0.15363,0.03205,0.0209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
